folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom,geo_point_2d
23,4140267,23-112412,00,(Alejandro Garcia Moreno),Zero Tolerance Exteriors,Pending,,,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:39+00:00,,
23,4140281,23-112426,00,A & P Cabinets (2000) Ltd,,Issued,2022-12-23T00:02:24+00:00,2023-12-31,Contractor - Special Trades *Historic*,Installation,,,8787,HEATHER ST,Vancouver,BC,CA,V6P 3T1,,26,457.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.123515602685, 49.2054242998291], 'type': 'Point'}, 'properties': {}}","{'lon': -123.123515602685, 'lat': 49.2054242998291}"
23,4140283,23-112428,00,Allstream Business Inc,,Pending,,,Contractor - Special Trades *Historic*,Installation,,,175,W CORDOVA ST,Vancouver,BC,CA,V6B 1E1,,20,,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.108705829136, 49.28354094451], 'type': 'Point'}, 'properties': {}}","{'lon': -123.108705829136, 'lat': 49.28354094451}"
23,4140317,23-112462,00,Siaron Medical Limited,,Issued,2023-02-17T21:57:26+00:00,2023-12-31,Contractor - Special Trades *Historic*,Installation,,,8392,PRINCE EDWARD ST,Vancouver,BC,CA,V5X 3R9,,5,247.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.097952654892, 49.2086519412046], 'type': 'Point'}, 'properties': {}}","{'lon': -123.097952654892, 'lat': 49.2086519412046}"
23,4140321,23-112466,00,Superior Environmental Analysis Laboratory Ltd,,Issued,2023-03-07T20:37:25+00:00,2023-12-31,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,3,497.0,2025-04-22T21:22:39+00:00,,
23,4140416,23-112561,00,Jean Joseph Claude Ouellette (Jean Ouellette),JCO Building Services,Issued,2022-12-31T01:11:41+00:00,2023-12-31,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,1,207.0,2025-04-22T21:22:39+00:00,,
23,4140423,23-112568,00,A K R Insulation & Rebar Ltd,Insulator Construction,Gone Out of Business,,,Contractor - Special Trades *Historic*,Insulation,,,,,Vancouver,BC,CA,,,4,,2025-04-22T21:22:39+00:00,,
23,4140455,23-112600,00,Modena Tiling Inc,Modena Tiling,Inactive,,,Contractor - Special Trades *Historic*,Installation,,,,,Vancouver,BC,CA,,,5,,2025-04-22T21:22:39+00:00,,
23,4140620,23-112765,00,Pacific Coast Irrigation And Landscape Lighting Ltd,,Pending,,,Contractor - Special Trades *Historic*,Irrigation,,,,,Vancouver,BC,CA,,,2,,2025-04-22T21:22:39+00:00,,
23,4140624,23-112769,00,ZAD Holdings Ltd,Canadian Flooring & Renovations,Gone Out of Business,2023-01-04T01:11:46+00:00,2023-12-31,Contractor - Special Trades *Historic*,Installation,,,1903,W BROADWAY,Vancouver,BC,CA,V6J 1Z3,,2,207.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.148377656937, 49.2640322607634], 'type': 'Point'}, 'properties': {}}","{'lon': -123.148377656937, 'lat': 49.2640322607634}"
23,4140629,23-112774,00,A&M Stucco Creations Ltd,,Issued,2022-11-21T16:54:11+00:00,2023-12-31,Contractor - Special Trades *Historic*,Stucco,,,,,Vancouver,BC,CA,,,1,207.0,2025-04-22T21:22:39+00:00,,
23,4140654,23-112799,00,OneSource Abatement Ltd,,Gone Out of Business,,,Contractor - Special Trades *Historic*,Other,202,Unit,1610,CLARK DRIVE,Vancouver,BC,CA,V5L 4Y2,,2,,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.076982708925, 49.2703074060963], 'type': 'Point'}, 'properties': {}}","{'lon': -123.076982708925, 'lat': 49.2703074060963}"
23,4140673,23-112818,00,(Lichang Mai),VanMai,Issued,2023-01-01T00:36:16+00:00,2023-12-31,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,0,207.0,2025-04-22T21:22:39+00:00,,
23,4140682,23-112827,00,(Johnathon Markham),,Inactive,,,Contractor - Special Trades *Historic*,Installation,,,,,Vancouver,BC,CA,,,0,,2025-04-22T21:22:39+00:00,,
23,4140684,23-112829,00,Bill's Glass 1992 Ltd,,Gone Out of Business,,,Contractor - Special Trades *Historic*,Glazier,,,,,Vancouver,BC,CA,,,4,,2025-04-22T21:22:39+00:00,,
23,4140704,23-112849,00,Andes Concrete and Cement Finishing Ltd,,Gone Out of Business,,,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:39+00:00,,
23,4140738,23-112883,00,Sea To Sky Spray Foam Ltd,,Gone Out of Business,,,Contractor - Special Trades *Historic*,Insulation,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:39+00:00,,
23,4140771,23-112916,00,Abel T Amlesom (Abel Amlesom),Rufta Tiles,Issued,2022-11-19T07:30:21+00:00,2023-12-31,Contractor - Special Trades *Historic*,Flooring,,,,,Vancouver,BC,CA,,,1,207.0,2025-04-22T21:22:39+00:00,,
23,4140788,23-112933,00,Home Renovation Vancouver Contracting Inc,,Pending,,,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,1,,2025-04-22T21:22:39+00:00,,
23,4140791,23-112936,00,Cronos Waterproofing Solutions Ltd,,Issued,2023-06-07T21:25:12+00:00,2023-12-31,Contractor - Special Trades *Historic*,Other,250,Unit,997,SEYMOUR ST,Vancouver,BC,CA,V6B 3M1,,1,247.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122056018925, 49.2789639460617], 'type': 'Point'}, 'properties': {}}","{'lon': -123.122056018925, 'lat': 49.2789639460617}"
23,4140792,23-112937,00,GrandWest Forming Inc,,Pending,,,Contractor - Special Trades *Historic*,Other,,,288,W 8TH AV,Vancouver,BC,CA,V5Y 1N5,,3,,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.110606644321, 49.2636039273644], 'type': 'Point'}, 'properties': {}}","{'lon': -123.110606644321, 'lat': 49.2636039273644}"
23,4140806,23-112951,00,Solutions Printing Signs and Awnings Ltd,,Gone Out of Business,,,Contractor - Special Trades *Historic*,Signs,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:39+00:00,,
23,4140844,23-112989,00,(Markus Seib),,Gone Out of Business,,,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,000,,2025-04-22T21:22:39+00:00,,
23,4140850,23-112995,00,Alliance Facility Solutions Inc,,Issued,2023-02-08T21:58:34+00:00,2023-12-31,Contractor - Special Trades *Historic*,Other,1700,Unit,1055,W HASTINGS ST,Vancouver,BC,CA,V6E 2E9,,50,497.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118192793095, 49.2877342016388], 'type': 'Point'}, 'properties': {}}","{'lon': -123.118192793095, 'lat': 49.2877342016388}"
23,4140978,23-113123,00,DVS Construction Services Ltd,,Issued,2023-03-01T06:29:49+00:00,2023-12-31,Contractor - Special Trades *Historic*,Other,,,,,Vancouver,BC,CA,,,1,247.0,2025-04-22T21:22:39+00:00,,
23,4141037,23-113182,00,PHS Community Services Society,,Issued,2023-01-05T23:38:49+00:00,2023-12-31,Community Association *Historic*,,,,1,E HASTINGS ST,Vancouver,BC,CA,V6A 1M9,,000,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.104016358465, 49.2816359178611], 'type': 'Point'}, 'properties': {}}","{'lon': -123.104016358465, 'lat': 49.2816359178611}"
23,4141051,23-113196,00,NEC Native Education College,,Issued,2022-11-24T20:38:08+00:00,2023-12-31,Community Association *Historic*,,,,237,E 5TH AV,Vancouver,BC,CA,V5T 1H2,,7,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.099881495348, 49.2666403847483], 'type': 'Point'}, 'properties': {}}","{'lon': -123.099881495348, 'lat': 49.2666403847483}"
23,4141054,23-113199,00,Atira Women's Resource Society,Bridge Housing for Women,Issued,2023-01-04T23:26:29+00:00,2023-12-31,Community Association *Historic*,,,,,,Vancouver,BC,CA,,,20,2.0,2025-04-22T21:22:39+00:00,,
23,4141082,23-113227,00,PTT Buddhist Society,,Issued,2022-11-22T23:50:51+00:00,2023-12-31,Community Association *Historic*,,,,514,Keefer St,Vancouver,BC,CA,V6A 1Y3,,7,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.093140487104, 49.279097572514], 'type': 'Point'}, 'properties': {}}","{'lon': -123.093140487104, 'lat': 49.279097572514}"
23,4141085,23-113230,00,Societe Maison De La Francophonie De Vancouver,,Issued,2023-02-21T23:15:49+00:00,2023-12-31,Community Association *Historic*,,,,1555,W 7TH AV,Vancouver,BC,CA,V6J 1S1,,2,42.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.140093038964, 49.2655998618756], 'type': 'Point'}, 'properties': {}}","{'lon': -123.140093038964, 'lat': 49.2655998618756}"
23,4141107,23-113252,00,Federation of Russian Canadians,,Issued,2022-11-23T23:57:34+00:00,2023-12-31,Community Association *Historic*,,,,600,Campbell Av,Vancouver,BC,CA,V6A 3K1,,1,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.08464579286, 49.2789348991504], 'type': 'Point'}, 'properties': {}}","{'lon': -123.08464579286, 'lat': 49.2789348991504}"
23,4141163,23-113308,00,Amnesty International Canadian Section,,Issued,2023-02-13T22:49:39+00:00,2023-12-31,Community Association *Historic*,,430,Unit,319,W PENDER ST,Vancouver,BC,CA,V6B 1T3,,3,42.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.111140101991, 49.2825922823819], 'type': 'Point'}, 'properties': {}}","{'lon': -123.111140101991, 'lat': 49.2825922823819}"
23,4141166,23-113311,00,Teacher Qualification Service,,Issued,2022-12-12T18:48:25+00:00,2023-12-31,Community Association *Historic*,,302,Unit,1401,W BROADWAY,Vancouver,BC,CA,V6H 1H6,,4,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.136394853056, 49.2638578135372], 'type': 'Point'}, 'properties': {}}","{'lon': -123.136394853056, 'lat': 49.2638578135372}"
23,4141167,23-113312,00,Big Sisters of BC Lower Mainland,,Issued,2022-11-22T23:53:42+00:00,2023-12-31,Community Association *Historic*,,200,Unit,5118,JOYCE ST,Vancouver,BC,CA,V5R 4H1,,35,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.0318022093, 49.2377982213229], 'type': 'Point'}, 'properties': {}}","{'lon': -123.0318022093, 'lat': 49.2377982213229}"
23,4141169,23-113314,00,Fraser Basin Council Society,,Issued,2023-03-06T19:45:34+00:00,2023-12-31,Community Association *Historic*,,120,Unit,470,GRANVILLE ST,Vancouver,BC,CA,V6C 1V5,,15,42.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.114441013341, 49.2847316480809], 'type': 'Point'}, 'properties': {}}","{'lon': -123.114441013341, 'lat': 49.2847316480809}"
23,4141182,23-113327,00,Life Family & Community Services Society,,Issued,2022-11-23T09:08:27+00:00,2023-12-31,Community Association *Historic*,,,,,,Vancouver,BC,CA,,,1,2.0,2025-04-22T21:22:39+00:00,,
23,4141230,23-113375,00,British Columbia Centre for Ability Association,,Issued,2022-11-21T21:48:17+00:00,2023-12-31,Community Association *Historic*,,123,Floor,2805,KINGSWAY,Vancouver,BC,CA,V5R 5H9,,110,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.047054693339, 49.2371544972026], 'type': 'Point'}, 'properties': {}}","{'lon': -123.047054693339, 'lat': 49.2371544972026}"
23,4141247,23-113392,00,Kong Chow Benevolent Association of Canada,,Issued,2022-12-22T20:20:01+00:00,2023-12-31,Community Association *Historic*,,,,251,E PENDER ST,Vancouver,BC,CA,V6A 1T8,,000,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.098437672702, 49.2806102453793], 'type': 'Point'}, 'properties': {}}","{'lon': -123.098437672702, 'lat': 49.2806102453793}"
23,4141250,23-113395,00,The Association Of Book Publishers of BC,,Issued,2022-11-21T19:58:20+00:00,2023-12-31,Community Association *Historic*,,600,Unit,402,W PENDER ST,Vancouver,BC,CA,V6B 1T6,,3,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.112336398426, 49.2826590031753], 'type': 'Point'}, 'properties': {}}","{'lon': -123.112336398426, 'lat': 49.2826590031753}"
23,4141276,23-113421,00,Downtown Vancouver Business Improvement Association,,Inactive,,,Community Association *Historic*,,325,Unit,1130,W PENDER ST,Vancouver,BC,CA,V6E 4A4,,30,,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.121897123509, 49.2873037125159], 'type': 'Point'}, 'properties': {}}","{'lon': -123.121897123509, 'lat': 49.2873037125159}"
23,4141293,23-113438,00,Vancouver Hospice Society,HOB (Hospice Opportunity Boutique),Issued,2022-12-05T20:31:27+00:00,2023-12-31,Community Association *Historic*,,,,2236,W 41ST AV,Vancouver,BC,CA,V6M 1Z8,,0,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.159077887475, 49.2343612589975], 'type': 'Point'}, 'properties': {}}","{'lon': -123.159077887475, 'lat': 49.2343612589975}"
23,4141309,23-113454,00,Posabilities Association of British Columbia,,Issued,2022-11-22T21:57:02+00:00,2023-12-31,Community Association *Historic*,,395,Unit,3665,KINGSWAY,Vancouver,BC,CA,V5R 5W2,,6,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.02419552672, 49.2326670344327], 'type': 'Point'}, 'properties': {}}","{'lon': -123.02419552672, 'lat': 49.2326670344327}"
23,4141314,23-113459,00,Vancouver Rape Relief Society,Vancouver Rape Relief & Womens Shelter,Issued,2022-11-24T22:42:28+00:00,2023-12-31,Community Association *Historic*,,,,748,KINGSWAY,Vancouver,BC,CA,V5V 3C1,,20,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.088796019898, 49.2558510742761], 'type': 'Point'}, 'properties': {}}","{'lon': -123.088796019898, 'lat': 49.2558510742761}"
23,4141339,23-113484,00,The Children's Foundation,,Issued,2023-02-21T23:15:43+00:00,2023-12-31,Community Association *Historic*,,,,2750,E 18TH AV,Vancouver,BC,CA,V5M 4W8,,88,42.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.047990078003, 49.2535573420894], 'type': 'Point'}, 'properties': {}}","{'lon': -123.047990078003, 'lat': 49.2535573420894}"
23,4141345,23-113490,00,Vancouver ID Research & Care Centre Society,Vancouver Infectious Diseases Centre,Issued,2022-11-22T01:19:59+00:00,2023-12-31,Community Association *Historic*,,201,Unit,1200,BURRARD ST,Vancouver,BC,CA,V6Z 2C7,,20,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.129295357422, 49.2785739029889], 'type': 'Point'}, 'properties': {}}","{'lon': -123.129295357422, 'lat': 49.2785739029889}"
23,4141359,23-113504,00,IVSA Import Vintners & Spirits Association,IVSA,Issued,2023-01-11T18:27:18+00:00,2023-12-31,Community Association *Historic*,,,,,,Vancouver,BC,CA,,,1,2.0,2025-04-22T21:22:39+00:00,,
23,4141362,23-113507,00,Vancouver Area Network Of Drug Users,,Issued,2022-11-28T22:03:24+00:00,2023-12-31,Community Association *Historic*,,,,380,E HASTINGS ST,Vancouver,BC,CA,V6A 1P4,,7,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.095795662796, 49.2809629360447], 'type': 'Point'}, 'properties': {}}","{'lon': -123.095795662796, 'lat': 49.2809629360447}"
23,4141369,23-113514,00,Fung Loy Kok Institute of Taoism,,Issued,2022-11-23T17:38:23+00:00,2023-12-31,Community Association *Historic*,,,,588,E 15TH AV,Vancouver,BC,CA,V5T 2R5,,2,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.092166767806, 49.2570517426096], 'type': 'Point'}, 'properties': {}}","{'lon': -123.092166767806, 'lat': 49.2570517426096}"
23,4141377,23-113522,00,Northwest Wildlife Preservation Society,,Issued,2022-11-22T21:34:11+00:00,2023-12-31,Community Association *Historic*,,720,Unit,1190,MELVILLE ST,Vancouver,BC,CA,V6E 3W1,,3,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.124283657741, 49.2875327599986], 'type': 'Point'}, 'properties': {}}","{'lon': -123.124283657741, 'lat': 49.2875327599986}"
23,4141409,23-113554,00,The Lower Mainland Childbearing Society,,Issued,2022-11-22T18:56:42+00:00,2023-12-31,Community Association *Historic*,,,,3569,COMMERCIAL ST,Vancouver,BC,CA,V5N 4E8,,7,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.068414356722, 49.2528744534118], 'type': 'Point'}, 'properties': {}}","{'lon': -123.068414356722, 'lat': 49.2528744534118}"
23,4141422,23-113567,00,Pedal Energy Development Alternatives Power Association,Our Community Bikes,Issued,2023-01-04T00:18:23+00:00,2023-12-31,Community Association *Historic*,,,,2429,MAIN ST,Vancouver,BC,CA,V5T 3E1,,000,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.101440952288, 49.2632441193315], 'type': 'Point'}, 'properties': {}}","{'lon': -123.101440952288, 'lat': 49.2632441193315}"
23,4141431,23-113576,00,Canuck Place Children's Hospice,,Issued,2022-12-07T21:15:25+00:00,2023-12-31,Community Association *Historic*,,,,1690,MATTHEWS AV,Vancouver,BC,CA,V6J 2T2,,161,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.14306239951, 49.2516695247617], 'type': 'Point'}, 'properties': {}}","{'lon': -123.14306239951, 'lat': 49.2516695247617}"
23,4141434,23-113579,00,Family Services Of Greater Vancouver,,Issued,2022-11-26T00:00:02+00:00,2023-12-31,Community Association *Historic*,,201,Unit,1638,E BROADWAY,Vancouver,BC,CA,V5N 1W1,,12,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.070690025467, 49.2620053668891], 'type': 'Point'}, 'properties': {}}","{'lon': -123.070690025467, 'lat': 49.2620053668891}"
23,4141450,23-113595,00,Vancouver Aboriginal Transformative Justice Services Society,,Issued,2023-03-03T00:21:48+00:00,2023-12-31,Community Association *Historic*,,300,Unit,2425,QUEBEC ST,Vancouver,BC,CA,V5T 4L6,,9,84.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.103189096856, 49.2634845153524], 'type': 'Point'}, 'properties': {}}","{'lon': -123.103189096856, 'lat': 49.2634845153524}"
23,4141459,23-113604,00,Rise Women's Legal Centre,,Issued,2022-11-22T00:32:00+00:00,2023-12-31,Community Association *Historic*,,,,516,RICHARDS ST,Vancouver,BC,CA,V6B 3A2,,21,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.113254803434, 49.2827880689905], 'type': 'Point'}, 'properties': {}}","{'lon': -123.113254803434, 'lat': 49.2827880689905}"
23,4141469,23-113614,00,Crisis Intervention and Suicide Prevention Centre of BC,,Issued,2022-12-15T19:34:10+00:00,2023-12-31,Community Association *Historic*,,,,763,E BROADWAY,Vancouver,BC,CA,V5T 1X8,,70,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.087685986238, 49.2627554774139], 'type': 'Point'}, 'properties': {}}","{'lon': -123.087685986238, 'lat': 49.2627554774139}"
23,4141474,23-113619,00,The YMCA of Greater Vancouver,Robert Lee YMCA,Issued,2023-03-07T17:38:17+00:00,2023-12-31,Community Association *Historic*,,,,955,BURRARD ST,Vancouver,BC,CA,V6Z 1Y2,,76,42.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125760205385, 49.2820521122042], 'type': 'Point'}, 'properties': {}}","{'lon': -123.125760205385, 'lat': 49.2820521122042}"
23,4141477,23-113622,00,Vancouver Division of Family Practice Society,,Issued,2022-12-07T19:00:55+00:00,2023-12-31,Community Association *Historic*,,202,Unit,777,W BROADWAY,Vancouver,BC,CA,V5Z 4J7,,30,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.121381503733, 49.2635970771104], 'type': 'Point'}, 'properties': {}}","{'lon': -123.121381503733, 'lat': 49.2635970771104}"
23,4141480,23-113625,00,Posabilities Association of British Columbia,,Issued,2023-03-01T22:45:15+00:00,2023-12-31,Community Association *Historic*,,,,1175,KINGSWAY,Vancouver,BC,CA,V5V 3C9,,7,42.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.08037910764, 49.2526635468004], 'type': 'Point'}, 'properties': {}}","{'lon': -123.08037910764, 'lat': 49.2526635468004}"
23,4141490,23-113635,00,BC Alliance for Healthy Living Society,,Gone Out of Business,,,Community Association *Historic*,,310,Unit,1212,W BROADWAY,Vancouver,BC,CA,V6H 3V2,,3,,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.131925059463, 49.2631648675951], 'type': 'Point'}, 'properties': {}}","{'lon': -123.131925059463, 'lat': 49.2631648675951}"
23,4141495,23-113640,00,Coast Foundation Society (1974),Bridge House,Issued,2023-01-05T15:53:44+00:00,2023-12-31,Community Association *Historic*,,,,1435,E 19TH AV,Vancouver,BC,CA,V5N 2H9,,000,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.074684322246, 49.2537298659426], 'type': 'Point'}, 'properties': {}}","{'lon': -123.074684322246, 'lat': 49.2537298659426}"
23,4141497,23-113642,00,Arts Umbrella Association,,Gone Out of Business,2023-04-05T23:25:29+00:00,2023-12-31,Community Association *Historic*,,,,77,E 7TH AV,Vancouver,BC,CA,V5T 1M4,,10,84.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.103346727053, 49.264896432743], 'type': 'Point'}, 'properties': {}}","{'lon': -123.103346727053, 'lat': 49.264896432743}"
23,4141499,23-113644,00,CityStudio Vancouver Society,CityStudio Vancouver,Issued,2022-11-25T00:17:07+00:00,2023-12-31,Community Association *Historic*,,,,1800,SPYGLASS PLACE,Vancouver,BC,CA,V5Z 4K8,,9,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.114891056106, 49.270308349491], 'type': 'Point'}, 'properties': {}}","{'lon': -123.114891056106, 'lat': 49.270308349491}"
23,4141518,23-113663,00,Collingwood Neighbourhood House Society,,Issued,2022-11-23T02:23:06+00:00,2023-12-31,Community Association *Historic*,,,,3690,VANNESS AV,Vancouver,BC,CA,V5R 5B6,,18,2.0,2025-04-22T21:22:39+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.024626382086, 49.2343746917755], 'type': 'Point'}, 'properties': {}}","{'lon': -123.024626382086, 'lat': 49.2343746917755}"
